,Unnamed: 0,Gene,n_cells,highly_variable,means,dispersions,dispersions_norm
25079,25079,TMED11P,3,True,0.0006529955419956406,2.6636823915865393,3.028757
25099,25099,TMEM107,5632,True,0.6096637265483399,2.273498162764737,0.74197936
25108,25108,TMEM116,420,True,0.04919578780549246,2.037221895456135,0.7898985
25136,25136,TMEM139,8,True,0.0010082776779939794,2.1955282510770413,1.3556573
25168,25168,TMEM169,85,True,0.011186509986707987,2.0391198683887737,0.7966815
25172,25172,TMEM171,13,True,0.0023110492018795143,2.221814590800887,1.4496
25184,25184,TMEM181,2242,True,0.23727324918999906,2.0240600270498392,0.7428603
25203,25203,TMEM196,8,True,0.0012048661024282687,2.112170298004688,1.0577508
25207,25207,TMEM2,1483,True,0.19667446966435406,2.211120560236737,1.4113815
25215,25215,TMEM204,469,True,0.06834541609894873,2.09743321653403,1.0050831
25234,25234,TMEM221,56,True,0.006124162962264228,2.048219722308764,0.8292028
25243,25243,TMEM232,28,True,0.0035402385768187297,2.0196283698011843,0.72702235
25254,25254,TMEM243,1706,True,0.19932749870564878,2.0183335081342295,0.72239476
25262,25262,TMEM25,582,True,0.07409169325590648,2.0158579519497994,0.7135476
25278,25278,TMEM260,1981,True,0.21619217933039453,2.0283273202746557,0.7581109
25289,25289,TMEM30B,54,True,0.009523930113427266,2.193784510189076,1.3494256
25308,25308,TMEM45B,75,True,0.012421392648660599,2.257932445324804,1.5786788
25322,25322,TMEM56,961,True,0.11334154789779521,2.151354365779042,1.1977878
25330,25330,TMEM63A,1860,True,0.22184107743512357,2.024234303706774,0.7434832
25344,25344,TMEM75,15,True,0.0020045937499661454,2.0184381296009826,0.72276866
25370,25370,TMIE,77,True,0.010217149249074943,2.1126380780777616,1.0594226
25372,25372,TMIGD2,1416,True,0.17303328166870618,2.093805634236984,0.9921188
25377,25377,TMOD2,1205,True,0.14640903046099255,2.027550902069507,0.7553361
25393,25393,TMPRSS2,6,True,0.001222491923363518,2.284690649786256,1.674308
25404,25404,TMSB4X,35760,True,3.7848293681541794,3.550020613330719,2.1531959
25417,25417,TNC,54,True,0.008052184305945283,2.713634090429504,3.2072756
25418,25418,TNF,654,True,0.08638878873360115,2.119262768020727,1.083098
25420,25420,TNFAIP2,5475,True,0.6581944989533846,2.424622717455843,1.245112
25421,25421,TNFAIP3,5142,True,0.7933076323976034,2.8300870449059286,2.595007
25422,25422,TNFAIP6,300,True,0.03846197676329099,2.186913974348987,1.3248714
25435,25435,TNFRSF13B,464,True,0.06864070048330433,2.159779819763191,1.2278988
25436,25436,TNFRSF13C,106,True,0.01396080081984483,2.1233519209901144,1.0977119
25439,25439,TNFRSF17,627,True,0.1033872007864083,2.2950288401222836,1.7112547
25440,25440,TNFRSF18,412,True,0.052325594873852195,2.0168633484383545,0.7171407
25441,25441,TNFRSF19,60,True,0.0060430607032763905,2.4761490972972893,2.3585465
25443,25443,TNFRSF1B,6088,True,0.692983667235163,2.281147986029661,0.7674476
25445,25445,TNFRSF25,1329,True,0.17553185615899233,2.050405433498873,0.83701414
25446,25446,TNFRSF4,806,True,0.1083133945441104,2.070506047725045,0.9088502
25448,25448,TNFRSF8,94,True,0.013452328612085885,2.7135167075901654,3.206856
25449,25449,TNFRSF9,584,True,0.06304448652937036,2.09594502069416,0.99976456
25450,25450,TNFSF10,4863,True,0.6082826064357236,2.447897123613853,1.3225983
25451,25451,TNFSF11,23,True,0.003525372173752205,2.11495441705003,1.0677007
25456,25456,TNFSF14,462,True,0.06079478633716037,2.014965351272312,0.71035755
25460,25460,TNFSF8,1770,True,0.25900162210227046,2.255126106157928,1.5686495
25462,25462,TNIK,1805,True,0.24782272319230148,2.311257900319323,1.7692546
25465,25465,TNIP3,109,True,0.017999013977759576,2.1289614919150326,1.1177596
25478,25478,TNNI2,780,True,0.09624407988416753,2.011861718888729,0.6992657
25495,25495,TNRC6C,2728,True,0.3448904652601058,2.1713752334164305,0.77329415
25503,25503,TOB1,6869,True,0.7671655892479883,2.308014359480067,0.85689265
25509,25509,TOGARAM2,101,True,0.01467036333149506,2.0525206241252927,0.84457344
25531,25531,TOP2A,5872,True,0.9195219255361055,2.890268100745791,2.3275206
25545,25545,TOX,1574,True,0.17437823411525405,2.0539224854620195,0.84958345
25556,25556,TP53INP1,3175,True,0.3833431596448126,2.231392794326171,1.0188843
25557,25557,TP53INP2,852,True,0.13047580202089165,2.5977744581143654,2.7932138
25558,25558,TP53RK,2135,True,0.20298058179450074,2.0136653934415696,0.7057118
25575,25575,TPD52,2111,True,0.2732562626452857,2.248161234720535,1.5437583
25598,25598,TPPP3,393,True,0.05167771968521022,2.0581895679321947,0.86483324
25601,25601,TPRG1,48,True,0.006915919125372562,2.06370481958374,0.8845438
25609,25609,TPSAB1,538,True,0.13557144298435306,3.7591535727660728,6.9437766
25610,25610,TPSB2,484,True,0.18515204507091687,4.4265358632768015,9.328882
25611,25611,TPSD1,306,True,0.048457265931116766,2.3234645449658715,1.812879
25628,25628,TRABD2A,1253,True,0.20691639959009223,2.3022370045802107,1.7370155
25631,25631,TRAF1,603,True,0.09102635458252091,2.0894707988652494,0.9766268
25639,25639,TRAF5,2715,True,0.35205545679362193,2.206799569720893,0.91824955
25640,25640,TRAF6,1472,True,0.16680118089432672,2.06114035716637,0.87537885
25645,25645,TRAK2,3543,True,0.39122011278488333,2.171374070485822,0.7732894
25650,25650,TRANK1,2027,True,0.2354890428103397,2.1097546913199507,1.0491178
25661,25661,TRAPPC3L,5,True,0.001050311449959504,2.436108644699129,2.2154489
25668,25668,TRAT1,2713,True,0.4854379100534363,2.528128931163205,2.2331204
25669,25669,TRDMT1,1844,True,0.20418905363002962,2.0828999660601686,0.95314384
25673,25673,TREM2,34,True,0.003596073351815216,2.0169311511571144,0.71738297
25679,25679,TRERF1,2312,True,0.2555865957363081,2.050912562164289,0.83882654
25680,25680,TRERNA1,9,True,0.0009838240826165092,2.1465536946326713,1.1806309
25683,25683,TRG-AS1,2142,True,0.2456542535703051,2.0669048427306,0.8959801
25684,25684,TRH,972,True,0.13523852875410258,2.2288083810023025,1.4745946
25689,25689,TRIB1,2520,True,0.2782262769663778,2.0497213080311356,0.8345692
25690,25690,TRIB2,2274,True,0.32887652862989086,2.290508931490651,1.2607859
25692,25692,TRIL,3,True,0.0006667837154869024,2.3307923670176254,1.8390672
25693,25693,TRIM10,257,True,0.034214229633662774,2.283719093092154,1.6708357
25695,25695,TRIM13,3966,True,0.4027802670934779,2.2849132349759396,1.2378886
25697,25697,TRIM15,33,True,0.003880983846444269,2.2162464888047984,1.4297006
25701,25701,TRIM2,200,True,0.026873917476367564,2.029716622600329,0.763076
25704,25704,TRIM23,1091,True,0.13010101022753184,2.092068765186811,0.9859115
25712,25712,TRIM31,5,True,0.0009614683264928528,2.2106561515800305,1.4097217
25717,25717,TRIM35,844,True,0.09705344130559598,2.04311454730733,0.8109578
25744,25744,TRIM52,2347,True,0.27317615849382954,2.117731116019734,1.0776242
25751,25751,TRIM59,2514,True,0.2610962149367977,2.0137984265890356,0.7061872
25765,25765,TRIM69,96,True,0.012492588224091987,2.0589136657629497,0.86742103
25787,25787,TRMO,824,True,0.0883280772657832,2.021239872267875,0.7327816
25790,25790,TRMT10B,2351,True,0.251270801683989,2.012381721093045,0.70112413
25792,25792,TRMT11,2103,True,0.21313441397036045,2.032537981306215,0.773159
25795,25795,TRMT13,2581,True,0.2576983033874715,2.0302166959953127,0.7648632
25806,25806,TRNP1,32,True,0.0034165867050579848,2.1708065167238857,1.2673062
25812,25812,TRPC1,169,True,0.02318669275714566,2.102469560761121,1.0230821
25814,25814,TRPC3,17,True,0.0021322869736398694,2.2189678702083797,1.4394264
25817,25817,TRPC5,40,True,0.0061707240702378605,2.4193435265064696,2.1555333
25825,25825,TRPM3,7,True,0.0017218733456774743,2.9473058958109104,4.042377
25840,25840,TRUB1,1437,True,0.14485290930212213,2.0715729241020457,0.912663
25864,25864,TSHZ2,575,True,0.09794175367854797,2.2989691008050355,1.7253366
25870,25870,TSLP,121,True,0.012550867425096871,2.1335186368330987,1.134046
25875,25875,TSNAXIP1,42,True,0.004450427599671209,2.08988182088105,0.9780957
25885,25885,TSPAN18,196,True,0.02843275343020643,2.0268556664126067,0.7528514
25887,25887,TSPAN2,1429,True,0.17530011479102428,2.09404624348404,0.99297863
25893,25893,TSPAN5,879,True,0.10384633868048135,2.0174813700920797,0.7193494
25897,25897,TSPAN9,35,True,0.005083926987707846,2.8265672476082067,3.6108787
25902,25902,TSPO2,124,True,0.014562682511738107,2.1920019349432494,1.3430549
25904,25904,TSPOAP1-AS1,266,True,0.02953394426434765,2.088429061718109,0.97290385
25908,25908,TSPY26P,27,True,0.0031804862315525343,2.1739767025387877,1.2786359
25913,25913,TSPYL2,2229,True,0.3412743457829871,2.5436169058968368,2.2964969
25933,25933,TTBK2,1567,True,0.17555816313727185,2.0531453887771858,0.8468062
25935,25935,TTC12,557,True,0.05933038400698496,2.0296726412216066,0.76291883
25936,25936,TTC13,1246,True,0.14125359758027697,2.018934479638885,0.72454256
25938,25938,TTC16,193,True,0.03228288738443301,2.232651065851614,1.4883276
25944,25944,TTC22,46,True,0.006198750143893966,2.070381833086214,0.90840626
25967,25967,TTC39B,540,True,0.08322156565345193,2.2884260729591754,1.6876576
25968,25968,TTC39C,4417,True,0.4904691592904512,2.1677873512484447,0.75861263
25969,25969,TTC39C-AS1,198,True,0.0308196845415657,2.0436063729812526,0.81271553
25978,25978,TTC9,526,True,0.06636870337163298,2.096927560168832,1.003276
25992,25992,TTLL2,5,True,0.0007059248957438825,2.0788864801209344,0.93880033
25999,25999,TTLL9,25,True,0.0031462738618577217,2.3237962516348185,1.8140644
26000,26000,TTN,3721,True,0.5624261510185959,2.834939481220478,3.4885807
26011,26011,TTTY15,1630,True,0.18779379446603678,2.1129829788670285,1.0606552
26058,26058,TUBB1,346,True,0.04656430455890984,2.365571262256495,1.9633609
26082,26082,TULP4,2091,True,0.24592555565120552,2.127741559044435,1.1133997
26087,26087,TUSC5,4,True,0.0007350424089442854,2.1086032359709703,1.0450027
26102,26102,TXK,1176,True,0.19169454330216895,2.291274400351204,1.6978371
26115,26115,TXNDC2,5,True,0.000714165118897554,2.3740831297720923,1.9937807
26116,26116,TXNDC5,3022,True,0.4807074385017383,2.920091984240128,3.8370223
26119,26119,TXNIP,26290,True,2.546570165287612,3.1878611768872704,2.1948125
26146,26146,UACA,855,True,0.09103774970073847,2.0628950845140626,0.8816499
26166,26166,UBASH3A,464,True,0.07272598160372447,2.159499208133551,1.2268959
26171,26171,UBD,3,True,0.0005733180910116077,2.659090241662588,3.0123456
26182,26182,UBE2E1-AS1,4,True,0.0013561730187299666,3.010922026602397,4.26973
26193,26193,UBE2J1,10376,True,0.9936047230813445,2.353038488244269,0.73411536
26226,26226,UBL3,3604,True,0.41580562958717665,2.1797513159460573,0.80756885
26253,26253,UBTFL1,3,True,0.0004626650110316546,2.314255041071365,1.7799658
26255,26255,UBXN10,174,True,0.014085578027026228,2.246637711577901,1.5383135
26256,26256,UBXN10-AS1,51,True,0.005630871805932819,2.107837080974488,1.0422647
26276,26276,UCN2,5,True,0.0006685119663384395,2.4173175820222945,2.148293
26278,26278,UCP1,9,True,0.0013446390470512515,2.075628531931488,0.92715704
26289,26289,UGCG,3081,True,0.3766695912241859,2.3252967949602237,1.403137
26307,26307,UGT2B10,3,True,0.00042094137749278094,2.01966812563052,0.72716445
26351,26351,UNC5CL,88,True,0.010472989731984246,2.1320477315457036,1.1287892
26371,26371,UPK2,5,True,0.0005193201971631328,2.5285100989451066,2.5456753
26400,26400,UROC1,6,True,0.0009338182694449955,2.4571562969482414,2.2906694
26463,26463,USP28,1651,True,0.1898902424556501,2.119312513843928,1.0832758
26468,26468,USP30-AS1,439,True,0.055297301653158326,2.104888817974353,1.031728
26482,26482,USP40,1839,True,0.19783789515999664,2.0597451565471516,0.8703927
26483,26483,USP42,1469,True,0.16455475634004166,2.028186152254755,0.7576064
26485,26485,USP44,231,True,0.03447172155140795,2.134196379568951,1.136468
26487,26487,USP46,1743,True,0.18242961604867913,2.0403599985684404,0.80111355
26495,26495,USP53,2016,True,0.2406296829948061,2.1649331526909874,1.2463158
26502,26502,USP9Y,1608,True,0.20827456100689876,2.208801364710934,1.4030931
26503,26503,USPL1,2483,True,0.2636136517064333,2.0602244750644956,0.87210566
26505,26505,UST-AS1,3,True,0.0007590548062661855,2.644903387296056,2.9616442
26511,26511,UTP15,1493,True,0.14790160867513588,2.0311667304418117,0.76825845
26519,26519,UTS2,124,True,0.018353624304766284,2.125027748916009,1.103701
26522,26522,UTY,2100,True,0.23330116580249058,2.047655572786583,0.82718664
26533,26533,VAMP4,2005,True,0.22553274064539952,2.0905045587564364,0.9803213
26553,26553,VAV3-AS1,59,True,0.006431749295074346,2.0331910706373906,0.7754931
26557,26557,VCAM1,52,True,0.014697084815395988,3.153309001041868,4.778596
26558,26558,VCAN,8163,True,2.086973405865338,4.16765226751787,1.3304387
26563,26563,VCPKMT,1368,True,0.14689010554312232,2.0239257284721983,0.7423804
26579,26579,VENTXP1,9,True,0.0013696874153240634,2.082976616521453,0.9534178
26590,26590,VHLL,17,True,0.0019935129496075617,2.072250379168661,0.9150841
26593,26593,VIM,24038,True,2.418186186829537,2.884592196399664,0.8590344
26594,26594,VIM-AS1,749,True,0.08957668484068733,2.043398311240351,0.8119719
26608,26608,VMO1,30,True,0.005492183822255497,2.472937536439827,2.3470688
26609,26609,VMP1,9869,True,0.9773888572223615,2.3991416630250617,0.87085587
26610,26610,VN1R1,88,True,0.010543205943118845,2.1449395233698434,1.1748621
26617,26617,VNN2,1463,True,0.18263727922655631,2.0898671798259922,0.97804344
26618,26618,VNN3,122,True,0.0160537542113684,2.0235876315777452,0.7411721
26620,26620,VPREB1,321,True,0.05582279294909445,2.5849706685430522,2.7474554
26621,26621,VPREB3,240,True,0.03840956566627879,2.4264501533621003,2.1809313
26661,26661,VSIG1,614,True,0.09675584581310184,2.2410371249713865,1.5182979
26665,26665,VSIG4,724,True,0.07563112025151794,2.122481800844106,1.0946022
26674,26674,VSTM4,224,True,0.027802288474329247,2.0471699625788315,0.82545114
26685,26685,VTRNA1-3,1257,True,0.2003384501298949,2.5655485891016605,2.6780443
26698,26698,VWC2L,11,True,0.00177806793531425,2.4799432577766423,2.372106
26712,26712,WASF3,148,True,0.014081166160858503,2.03696967552127,0.7889971
26760,26760,WDR37,1310,True,0.1430964731720163,2.0476646036398787,0.8272189
26761,26761,WDR38,6,True,0.0008459068401441828,2.0827436089126703,0.95258504
26765,26765,WDR44,1998,True,0.21653508155355777,2.029713880893888,0.76306623
26779,26779,WDR60,3360,True,0.41320410018406967,2.334741568433077,1.4417846
26782,26782,WDR63,26,True,0.004075277736355809,2.165671680188909,1.2489552
26798,26798,WDR86,50,True,0.00761897779984853,2.2639113569255844,1.6000464
26799,26799,WDR86-AS1,301,True,0.05009356467563348,2.1781794787910136,1.2936559
26801,26801,WDR88,26,True,0.002836064518204851,2.0354798051455623,0.7836726
26802,26802,WDR89,1641,True,0.16651268004937006,2.0168053580522627,0.7169334
26821,26821,WFDC21P,111,True,0.016715309473083525,2.312010856527026,1.7719455
26823,26823,WFDC5,3,True,0.00057241160578153,2.032278552017726,0.7722319
26832,26832,WHAMMP2,1820,True,0.20403488398551756,2.0553552251559974,0.85470384
26847,26847,WNK2,4,True,0.0011453630292024555,3.167901159254455,4.8307457
26850,26850,WNT1,17,True,0.002511311321059283,2.100074971569124,1.0145242
26851,26851,WNT10A,138,True,0.01903680183023075,2.199149117723624,1.3685976
26854,26854,WNT16,89,True,0.012779506841414203,2.1640175748204595,1.2430438
26860,26860,WNT5A,86,True,0.011835143664323308,2.1435205563705866,1.1697911
26890,26890,WWC3,1308,True,0.15488563998358357,2.0176881243659066,0.7200883
26892,26892,WWP1,3201,True,0.39375322336189245,2.2677533806793218,1.1676708
26898,26898,XAF1,7999,True,0.9126896955745111,2.45065946749747,1.023656
26904,26904,XBP1,11657,True,1.1054264682264912,2.3480453181175225,0.7193058
26905,26905,XCL1,328,True,0.08265225532939866,3.043017782202737,4.3844347
26906,26906,XCL2,434,True,0.10021371690751937,2.828639459906732,3.6182845
26913,26913,XIRP2,818,True,0.16145414727307325,2.7546632085241103,3.3539064
26914,26914,XIRP2-AS1,7,True,0.0011879997707140973,2.5842738000747496,2.7449648
26915,26915,XIST,5464,True,0.7597691666326335,2.5695311592551913,1.7275494
26941,26941,XPR1,2389,True,0.23507688362078397,2.020412287271056,0.72982395
26986,26986,YOD1,2152,True,0.22496516321381715,2.086134890157399,0.9647049
26987,26987,YPEL1,1112,True,0.13295615536272887,2.0896561167658576,0.97728914
26988,26988,YPEL2,2195,True,0.2483598917626787,2.096973271187972,1.0034393
26990,26990,YPEL4,136,True,0.01562934660057629,2.6681853184632853,3.0448499
26991,26991,YPEL5,10005,True,0.9995027147820013,2.3543591049181,0.7380323
27014,27014,ZAP70,1634,True,0.2459862807718639,2.1775469676815766,1.2913954
27018,27018,ZBBX,22,True,0.002579042072468716,2.3243648877907637,1.8160965
27020,27020,ZBED2,26,True,0.003248038274499211,2.0447147138561164,0.8166765
27026,27026,ZBED6,1997,True,0.20720426558122734,2.011661414464291,0.69854987
27030,27030,ZBP1,772,True,0.11117297833776198,2.096310135497286,1.0010694
27036,27036,ZBTB14,1187,True,0.13307722147547715,2.0503031374875316,0.8366485
27039,27039,ZBTB18,1995,True,0.23077468935909126,2.0412356710439763,0.804243
27041,27041,ZBTB20,6634,True,0.8306216554166571,2.532213017626058,1.6033077
27042,27042,ZBTB20-AS1,32,True,0.005387107411111461,2.1738143103422596,1.2780555
27046,27046,ZBTB21,2412,True,0.2734167428041932,2.1682351772936466,1.2581167
27056,27056,ZBTB38,4529,True,0.5878628079224245,2.407502312218058,1.1881137
27059,27059,ZBTB40,1954,True,0.21407489951433015,2.040543518735056,0.80176944
27060,27060,ZBTB41,1563,True,0.17966072302179414,2.1780558018607237,1.2932138
27071,27071,ZBTB6,942,True,0.10001518446201382,2.040123107454182,0.8002669
27079,27079,ZC2HC1A,787,True,0.09682833758230164,2.175780404282468,1.285082
27081,27081,ZC2HC1C,156,True,0.01827320298559411,2.133221548967447,1.1329843
27085,27085,ZC3H12B,283,True,0.03192727900552594,2.0797650697027583,0.94194025
27087,27087,ZC3H12D,588,True,0.07778146803629621,2.073824296253342,0.920709
27095,27095,ZC3H6,3532,True,0.4373601396199356,2.2729568367266686,1.1889633
27107,27107,ZCCHC14,900,True,0.10535105754792592,2.058084074479266,0.86445624
27109,27109,ZCCHC18,153,True,0.016878325616736873,2.054675028870605,0.8522729
27121,27121,ZCWPW2,166,True,0.01854403869079899,2.0616061027401367,0.87704337
27122,27122,ZDBF2,477,True,0.07351896429311587,2.2290528406760703,1.4754683
27125,27125,ZDHHC11B,75,True,0.011462327581616727,2.0928143900178102,0.98857623
27127,27127,ZDHHC13,1404,True,0.13230640862705303,2.0299653738020402,0.763965
27148,27148,ZEB1,2138,True,0.2605390055826634,2.2609407911219246,1.5894301
27154,27154,ZFAND2A,1975,True,0.21970700478084984,2.018326641759598,0.7223702
27157,27157,ZFAND4,733,True,0.08436605087478681,2.086234391193736,0.9650605
27165,27165,ZFHX3,1565,True,0.16703164293009232,2.063025850162538,0.8821173
